actual,predicted,probability
1,1,0.5821046042578015
1,1,0.41118331073649955
0,0,0.195777556098973
0,0,0.22009951849051537
0,1,0.5910024429932172
1,0,0.0953729234550266
0,1,0.39061797824734323
0,0,0.20537717074643377
0,1,0.5784890953263471
0,1,0.26885801464683867
0,1,0.27531499223898415
0,0,0.097462676453989
0,0,0.22312565962751535
1,1,0.5101017652074721
1,0,0.21783293452231567
0,1,0.2705815177009523
1,1,0.3759556166040197
0,0,0.21383712289240298
0,0,0.187433186479916
0,0,0.10725278030805725
1,1,0.567948269596045
0,0,0.12070320882084168
0,0,0.07999651652110715
0,0,0.16163933067051456
0,0,0.03723898067478782
0,0,0.24018680976570006
0,0,0.04266770696503402
0,0,0.11546617455448076
0,0,0.14558194462953006
0,1,0.37729674787843176
0,1,0.37473507946095497
0,1,0.29787872032689094
1,1,0.47288799102653994
0,0,0.20017685605445915
0,0,0.2218719854246408
0,1,0.27268309830673054
0,0,0.15531603172945993
1,1,0.8306952834772977
1,0,0.027816463112755267
0,0,0.2226848187152568
1,0,0.050505744089973666
0,0,0.07810825697866818
0,0,0.2479183772358523
1,1,0.8327238409236415
0,0,0.10778694562045511
0,0,0.09485690589193527
0,0,0.04098919581762623
0,0,0.2234033046883393
0,0,0.19698408374345766
0,0,0.2147422010374956
0,0,0.02649417468556489
0,1,0.37390654535964174
0,1,0.27296318295744765
1,1,0.27788700398575256
0,0,0.07724611569129257
1,1,0.3836393356811333
0,0,0.087635132748676
0,1,0.5835127471791042
0,0,0.2028140967867137
1,0,0.23170393629701536
1,1,0.5437240801218409
0,0,0.1680799085211488
0,0,0.1930239857287798
0,0,0.05813514338276628
0,0,0.23186724401577463
1,0,0.002655587689893549
1,1,0.7888984269501731
0,0,0.18576682696784796
0,1,0.2787949646262595
0,0,0.049024315624382205
0,0,0.20613847996130252
1,1,0.8327238409236415
0,0,0.1087099492331643
0,0,0.18776902560053618
1,1,0.5115368480902004
0,0,0.08710268605014783
0,0,0.20791990514876765
1,0,0.2086230577939362
0,0,0.1282854890350572
0,0,0.12812177203341402
1,1,0.5210529952222399
0,0,0.0721347150191098
0,0,0.21124660188138633
1,1,0.5022856003984622
0,0,0.22105704750118718
0,0,0.09616411200672978
0,0,0.2217670776659161
0,0,0.186302895702547
0,1,0.3488071553203173
0,1,0.4967229722021409
0,0,0.1681503960705434
0,0,0.19951314622100164
0,0,0.15612600070981927
0,0,0.09137924208567451
0,0,0.19558370970729833
0,0,0.11811710952552487
0,0,0.15169545032032605
0,0,0.16981392714947843
0,0,0.2047253524082519
0,0,0.18775860537047728
0,0,0.16619829215514445
1,1,0.5539699269725294
0,0,0.24994962350738706
0,0,0.19344465251745935
1,0,0.218856385194368
1,0,0.19829559333642827
1,0,0.10854603116983152
0,1,0.2511939029701717
1,1,0.5299446800615184
1,1,0.5786535815212106
0,0,0.21988655476596236
1,1,0.37924033739756924
0,0,0.09939148706391703
1,1,0.8717786401576914
0,0,0.22698996882250158
0,0,0.20044379545934166
0,0,0.09746687969623694
0,0,0.11788047262344487
0,0,0.21625844670990024
0,0,0.22701177296605665
0,0,0.12634762462294177
0,0,0.2068835433092515
0,1,0.4795611092096331
0,0,0.05063913692836445
0,0,0.10974199954859788
0,0,0.24766392694355235
0,0,0.043819566344464135
0,0,0.22379929550486027
0,0,0.0883688143226642
0,0,0.0900487707658488
0,1,0.2907000376204074
0,0,0.09363197962180562
0,0,0.017670697019506083
0,0,0.049642558262062174
0,0,0.06670918378888052
1,1,0.3660510151407157
0,0,0.050505744089973666
0,1,0.4029862631060831
0,0,0.030880340577184584
0,0,0.028233945117284786
0,1,0.27433964092041463
0,0,0.19121968075483153
1,1,0.7183132326168604
0,0,0.2156123953123034
0,0,0.040004779480656956
0,0,0.03915911013074489
1,0,0.23275225402984617
0,0,0.09753122550342203
0,0,0.21006419199441553
0,0,0.24668131025910517
0,0,0.09838571110471217
0,0,0.1206475568377625
0,0,0.0949722267875735
0,0,0.19844328772477318
0,0,0.21741330769255168
0,0,0.2498377996898758
0,0,0.2191243454934715
0,0,0.20293991393062066
0,0,0.18534088177610208
0,0,0.2097356724063084
0,0,0.24696478007162806
0,0,0.053594529548834466
1,0,0.11299286506475453
0,0,0.05034643415657686
0,0,0.10477795301476102
1,1,0.8339391328332822
1,1,0.5060825963434323
1,1,0.5560964433933456
0,0,0.11266281958394497
0,0,0.03425499725714533
0,0,0.21766835453501385
0,0,0.2031781989816672
0,1,0.278039748147182
0,0,0.1742780608262965
1,1,0.26452270252154736
0,0,0.13632470962308482
0,0,0.13781861864576167
0,0,0.04816607723108547
1,1,0.5353746421693412
0,0,0.14501867858709097
0,0,0.18939526553925262
0,0,0.2244669852421891
0,1,0.34354382818607787
1,1,0.42588451551212464
0,0,0.20897559200174476
0,0,0.23606150832688
0,0,0.16140465836019646
1,1,0.34274546967263303
1,1,0.557963703190873
0,0,0.05187152312180694
0,0,0.22035827721716594
0,0,0.24229386119579255
1,0,0.19787855091111115
0,0,0.0655695946746744
1,1,0.5699592506658177
0,1,0.3884220773380604
0,1,0.25366221506647285
0,0,0.02530595039149931
0,0,0.12033901814624542
1,1,0.32169323515189185
0,0,0.08378595794364509
0,0,0.19653041708027175
0,0,0.22142195217278374
0,1,0.2614606226794277
0,1,0.28245300766522985
0,0,0.12769243373413225
1,1,0.522319943078248
0,0,0.17997161319152696
1,1,0.5756255119908257
1,1,0.36517171648964075
0,1,0.3477480630748861
0,0,0.22039595018002292
0,0,0.18257006682937355
0,0,0.09225114903859316
1,1,0.6227077875506651
0,0,0.20952550152652885
1,1,0.3094016245114025
0,1,0.5985753596596123
0,0,0.18834469402902337
0,0,0.060685882831024794
0,0,0.03575580229767924
0,0,0.1711994230892045
0,0,0.020357247424650126
0,1,0.7951171672880888
0,0,0.15225840720520292
1,1,0.8315014521114292
0,0,0.2033057235736548
0,0,0.09613788975097283
0,0,0.24352073930214763
1,0,0.05634753257466
1,1,0.5054751370636641
1,0,0.11727422685682223
1,0,0.10903996198723627
0,1,0.31676490652256767
0,0,0.11997086371374133
0,0,0.07442260102071142
1,0,0.054857662767568025
0,0,0.23214698090443217
1,0,0.2311772765306075
0,0,0.12109603179297103
0,0,0.2221972591117265
1,1,0.5322606591013384
1,0,0.2489409243957256
0,0,0.14075592245277327
0,1,0.25338694577108467
0,0,0.21901990693437895
0,0,0.20016828214443452
0,0,0.1018037332156723
0,1,0.51823121570579
1,1,0.5047112768362074
0,0,0.2197565946794169
0,0,0.06415625333829568
0,0,0.20411947734299654
0,0,0.16823256089580785
1,0,0.23241437262540832
0,1,0.2636817847018531
0,0,0.09434252933263532
1,0,0.14055908070496126
1,0,0.10200785564520012
0,1,0.4898093372089202
0,0,0.24377664460734358
0,0,0.20109581984545313
1,1,0.4347857911869299
0,0,0.087774287819787
0,0,0.17315151536426482
0,0,0.04098919581762623
0,0,0.03672802782960038
1,1,0.40281297964571183
0,0,0.19784266724960306
0,0,0.20742035560490166
0,0,0.21999771741755555
0,0,0.1759902472288205
1,1,0.29192914836339157
0,0,0.07728968023159187
0,0,0.1029413387992187
0,0,0.16651517667245483
0,0,0.2477841752233927
0,0,0.2385680841817978
0,0,0.08590115960393573
0,0,0.24713526080230136
1,1,0.4432001814620341
1,1,0.4438171483634194
0,0,0.12068265977942998
1,1,0.5085649208831682
0,0,0.07435941723037766
0,0,0.21804918375909133
0,0,0.24457975445242866
1,1,0.580161868602739
0,0,0.22473009873291414
1,1,0.8327238409236415
0,0,0.10041672604223073
0,0,0.17316627045619068
0,0,0.04303796806869532
0,0,0.14899669680843092
0,0,0.07039706923475254
1,0,0.13253761000507525
0,0,0.2142714888820519
1,1,0.467892806422788
1,0,0.23208969640217122
0,0,0.02301185443078203
0,1,0.47399789804902054
0,0,0.20658819924921168
0,0,0.16327675638792677
0,1,0.34879542413075754
0,0,0.22748772762839106
1,0,0.2245834300435866
0,0,0.17170121512683745
0,0,0.14473246577479648
1,1,0.46862232672249554
0,1,0.39504347749739477
0,0,0.17003526731880778
1,1,0.2783874210247572
0,0,0.22169608043718106
0,0,0.1365389507772794
0,0,0.03407210095794188
0,0,0.19340667816334062
0,0,0.09624658142234838
0,0,0.0952920091444771
0,0,0.24171679959906409
0,0,0.22493938211754003
0,0,0.2474315602120767
0,0,0.13915819718087685
0,0,0.20547157421572676
0,1,0.26577196559897254
0,0,0.087864401634339
0,0,0.1322331562486134
0,0,0.19034319481388326
0,0,0.18954255111166518
0,1,0.4927077537261581
0,1,0.28278540874159547
0,0,0.03028489658893143
0,1,0.32462995827568464
0,0,0.1404859507231087
0,0,0.2423065611099504
0,0,0.1031105600336282
0,0,0.05515925690486852
0,1,0.2891555459238308
0,0,0.14316704422694324
0,0,0.051724675061016384
0,0,0.19594516608008394
0,1,0.4655281826180759
0,0,0.22044560951285608
0,0,0.2298385405708163
1,1,0.5341876504382983
0,0,0.22206368121984238
0,0,0.11100966392692388
0,0,0.10749948544556313
0,0,0.1901623425409623
0,0,0.24177299813262174
0,1,0.29718605808737963
1,0,0.2475885893405922
0,0,0.04419145136555374
0,0,0.09266416585005692
0,0,0.22127444013875858
0,0,0.17449907507787735
1,1,0.4416613878710362
0,1,0.5619232519383413
0,0,0.24707890417042494
0,0,0.175218766448523
0,0,0.1901345328188547
0,0,0.14801386845845607
0,0,0.21657356030010486
0,0,0.10821592118668352
0,0,0.14140557176371557
0,0,0.20694735313867
0,0,0.24415735526773857
0,0,0.053970203822678364
0,0,0.20297158387591702
0,1,0.25050827118577923
1,1,0.39929027344117257
0,0,0.11493836222159078
0,0,0.23694861142265541
1,1,0.4525097681328743
0,0,0.10147516004326784
1,0,0.003480874319671648
0,0,0.10419736942684672
0,0,0.24701303465461302
1,1,0.5152165299209516
0,0,0.02881556713847511
0,0,0.21751730762636828
0,0,0.21328497665447016
1,0,0.1115352955586385
0,0,0.08233640195608821
0,0,0.2310742044183848
0,0,0.19098694224279453
1,0,0.04926167007427032
0,0,0.05439139366427727
0,1,0.2692261928734526
0,0,0.20831005163928115
1,1,0.5843782969628192
0,1,0.28801042251510534
0,0,0.2314646206091757
0,0,0.1936951113702942
0,0,0.16951279790449245
0,1,0.3546940228586412
1,0,0.21275774035673067
0,0,0.11417909864767287
1,1,0.5380091928708038
0,0,0.24656150321981482
0,0,0.17104266553969574
0,0,0.16132324535829962
0,0,0.20629403157771134
0,0,0.2196908953274615
1,0,0.2399513093218323
0,0,0.20879838616781496
0,0,0.134390668968446
0,0,0.24411148335983487
0,0,0.055785376777002724
0,0,0.05162149334898661
0,1,0.2903774852750945
1,1,0.5777136247345505
0,1,0.4284638538234536
0,0,0.07660301277184149
1,0,0.10646155615451734
0,0,0.2457312256044622
1,0,0.22018921653240223
0,1,0.31149695489313134
1,1,0.2701755959547938
1,1,0.7238251719869204
0,0,0.022609927847646247
0,0,0.19178953100204263
0,0,0.24252553318426642
0,0,0.15240952636408692
0,0,0.05529684696217737
0,0,0.20432861787556872
0,0,0.242766208089181
1,1,0.5730273513332967
0,1,0.3728974913227603
0,0,0.10579819890112646
1,1,0.42671481422658764
0,0,0.2476991216399558
1,1,0.2568708500936061
0,0,0.1820934440173963
0,0,0.24515219875596875
0,1,0.2593073760786327
0,0,0.22501514184433177
0,0,0.2428198806770614
0,0,0.22541471808312868
0,0,0.1589168646159573
0,0,0.10643655882435239
0,1,0.4124730198367367
0,0,0.09674269210945301
0,1,0.27268309830673054
1,1,0.4507844282403437
0,0,0.24872480414778067
0,1,0.2988816130126387
0,1,0.410866606924807
0,1,0.3254402610303082
1,1,0.4682045542082318
0,0,0.19834165266840076
0,0,0.11200748726305755
0,0,0.24444801563400959
0,1,0.27545182797013745
1,1,0.5783228454617686
0,0,0.1301421342520161
0,0,0.018604678767294495
0,0,0.1901424652087727
0,0,0.22217746663041854
0,0,0.189280783761671
0,1,0.5430469634834377
0,0,0.21854478833259897
0,1,0.359348483865196
0,0,0.24662445648404582
0,1,0.2939967151726243
0,1,0.41278104713043884
0,1,0.37035997729937314
0,0,0.18578117595348717
0,0,0.2427899741728266
0,0,0.04332987256245462
1,1,0.4073921486116354
0,0,0.04419917968270217
1,1,0.6845539551173694
0,0,0.1578831162843844
0,0,0.2158233255210795
0,0,0.2304462541307799
1,1,0.6211913338916092
0,1,0.31461452127336337
0,0,0.04214452743355518
0,0,0.22385463350100443
1,0,0.07737971015805055
0,0,0.12230479243630642
0,0,0.054693787901169334
0,0,0.1520510605461581
1,1,0.3317195929142545
0,0,0.12596848058879115
0,0,0.07105897497024116
0,0,0.24990943636311094
0,1,0.35412867666532954
0,0,0.24162717309508963
1,0,0.23025804516457574
0,0,0.025827851125073
0,0,0.22051781242628793
0,0,0.09083676084082876
0,0,0.058702063498454894
1,0,0.0016622080584505633
0,0,0.24602282954056867
1,1,0.41190936274155515
1,0,0.08085111547930143
0,1,0.5168362163158731
0,0,0.2177932726267207
0,0,0.06926575666823619
1,0,0.0613692956221576
0,0,0.23937579493544803
0,0,0.20722402978201326
1,0,0.24459437650463864
0,0,0.22149416362461552
1,1,0.5968761010366647
0,0,0.046698873012245415
0,0,0.1652179858106911
0,0,0.15582653328977772
0,0,0.20916128344446303
1,1,0.2657970963165379
0,0,0.04294203875873508
0,0,0.21118218846946477
0,0,0.1893606284131387
0,0,0.07292278609457827
0,0,0.23971122032206527
0,0,0.2134546853869607
1,0,0.14527177482096573
0,0,0.08636544396709026
0,0,0.2318439511015911
1,1,0.4660781323387248
0,0,0.19971357715977814
0,0,0.1886520506763606
0,0,0.14429056922687983
0,0,0.10047757047474211
0,0,0.11165034630538681
0,0,0.18374773631486116
1,0,0.15737240600510138
1,1,0.37301922003815163
0,0,0.21373495283648944
0,0,0.22283042721528776
0,0,0.1949978106280467
0,0,0.2319996764569035
0,0,0.07852384363269392
0,0,0.22095542919219296
1,1,0.39510044355931756
0,1,0.30418332395402736
1,1,0.5293080093847009
0,0,0.22448177712572426
0,1,0.2757935281328767
0,0,0.11067569422224352
0,0,0.09882276133023658
0,0,0.11747755498743175
0,0,0.03968723929796796
0,0,0.0927790311907356
0,0,0.22588494479604443
0,0,0.195799708374563
0,0,0.22111358029816644
0,1,0.43600638251823903
1,1,0.4881980700642818
0,0,0.10127603547389091
0,0,0.2463428100516604
0,0,0.09932317621313952
1,0,0.09196054839879557
0,0,0.20391206175215873
0,0,0.10583888016523922
0,0,0.17558581902026743
0,1,0.2775282090918324
0,0,0.04840944548694302
0,0,0.19316267960441796
0,0,0.24638034593163946
0,0,0.2269510261337167
0,0,0.17655208244405088
0,0,0.12020393616831598
0,0,0.04899030123606361
0,1,0.3032213308588007
1,1,0.5642085901017129
1,1,0.500689383231962
0,0,0.22644782626570664
0,0,0.1323711488055423
0,0,0.21606386487993298
0,0,0.0476480569049144
0,0,0.13931875289234477
0,0,0.24907137606520346
0,0,0.22273269602643375
1,1,0.4805561581510243
0,0,0.22019281172553193
0,0,0.08348348372061454
1,0,0.21997674777873105
0,0,0.10983183448563502
1,0,0.1918168014380544
0,0,0.22864790775947533
0,0,0.201706162180609
0,1,0.28716065659614387
0,0,0.16657505585357726
0,0,0.2272231979170146
0,0,0.05517655729850145
0,0,0.12548921829719595
0,0,0.21670624382099632
0,0,0.03590670689989621
1,1,0.5645546905988515
0,0,0.13363290645910655
0,0,0.17298732820749557
0,0,0.118618363970028
0,0,0.1365200005786546
0,0,0.18081349904578442
0,0,0.19094512531074964
0,0,0.1314829492765138
1,1,0.39608265257231373
0,0,0.03292864958463745
0,0,0.18006366116448919
0,1,0.5806328421116794
1,1,0.37590697508258486
0,1,0.2548532702285424
0,0,0.08404737316882574
0,0,0.14485552060149948
0,0,0.15309047232483425
1,1,0.5660720639706466
1,0,0.042743937883246104
0,1,0.2994745776496125
0,0,0.04155862493797509
1,0,0.16704739130451038
0,0,0.19817749420844738
1,1,0.5192574423889984
1,1,0.8376099870817307
0,1,0.6152042979330365
1,0,0.04607239876091199
0,0,0.19733697236085035
0,0,0.22756381311518256
1,0,0.22312913916693886
0,0,0.19637887107981386
0,0,0.10831632178771938
0,1,0.43528855784137743
0,0,0.2202968633459938
1,1,0.5820974780405386
1,1,0.2734121842348825
1,0,0.1095196531201048
1,0,0.2396255117570278
0,0,0.1869584268404856
0,1,0.25172568465104755
1,0,0.16102853464011802
0,0,0.10485793939888964
0,0,0.24246002848004955
0,0,0.2255490624516229
0,1,0.5258474021401157
1,1,0.3644292510566132
0,0,0.1147244073599398
0,0,0.24666354775863267
0,0,0.2457046705348291
0,0,0.052801076473271265
0,1,0.27777219307998796
1,1,0.5408083072132842
0,1,0.2733518722016575
0,0,0.14825001192676834
0,0,0.018410170509902533
0,0,0.23346514214478087
0,0,0.23555556893793386
0,0,0.19241593460926054
0,0,0.22016428376241814
0,0,0.24301361067766672
0,0,0.03954048345211126
1,0,0.24872480414778067
0,0,0.08945872412730622
1,1,0.2512175480171602
1,0,0.07219732215629296
0,0,0.12024264623367094
0,0,0.16393278488790644
0,0,0.22292229253343157
0,0,0.11912808425694985
0,1,0.2507220341979209
0,0,0.08376365076544497
1,0,0.1180272795047396
0,0,0.24150471639099047
0,0,0.23928578518492558
0,0,0.14190385819393284
1,1,0.38308587692208435
0,1,0.2512694511193189
1,1,0.4989079677978238
0,0,0.0716736689776263
0,0,0.046947693891265956
0,0,0.1776733785463764
1,1,0.5359535080372713
1,1,0.5610701388667655
0,0,0.10492959651466287
0,0,0.0984093792644432
0,1,0.26750815668283684
0,0,0.19819552530155155
0,0,0.10381383287725898
0,0,0.15328515095434456
0,1,0.2539123706811545
0,1,0.3391468415720249
0,0,0.10454686307567915
0,0,0.24806314727867243
1,0,0.11558433050841586
1,0,0.24546911881294015
0,0,0.2193665446151191
0,0,0.16241613438256347
1,0,0.1202574188172608
0,1,0.4837383245796378
1,0,0.051539466766200415
0,0,0.22339778999735327
0,0,0.24671649767917603
1,1,0.5534043235037607
1,0,0.20499305680801072
0,0,0.08758582927773664
1,0,0.2373526284089225
1,0,0.24929675734364024
0,0,0.051055133683044124
0,0,0.2112671733007669
0,0,0.17481597310399258
0,0,0.23196790675902734
0,0,0.01266623412280384
1,1,0.48908682663594705
0,0,0.21332305548788055
0,0,0.20732197522324824
0,0,0.09660178996386448
0,1,0.26258390864067793
0,0,0.1968151037169999
0,0,0.23716857124091864
0,0,0.0376193127550528
0,1,0.7140645142801914
0,0,0.08055156858747281
0,0,0.17145030537918862
0,1,0.3426235606464343
0,0,0.23435447790958636
0,0,0.2266853535965835
0,0,0.06949904325845561
0,0,0.10997767582124857
0,0,0.20775164701271692
1,0,0.24775720762185569
0,0,0.15589701377897885
0,0,0.027893136770016324
0,0,0.21328163320751783
0,1,0.30902637503961283
0,0,0.20492394634408923
1,1,0.4737790649852405
1,1,0.607041088862192
0,0,0.24193986916237664
0,1,0.2858064133288674
0,0,0.2471520963801892
1,1,0.5773023996436221
0,1,0.2749669930071025
0,0,0.16646542164635567
0,0,0.04570160065113805
0,0,0.2446066482080679
0,0,0.23751244849937525
0,0,0.11143521346530098
0,0,0.1473273547691378
0,0,0.24101069954067558
0,0,0.1417152830405229
0,0,0.2226160838929913
0,0,0.21538798966230904
0,0,0.03276474950426962
1,1,0.8367149587474486
1,1,0.7012595762512507
0,0,0.23405602419578803
0,1,0.2839939703846534
0,0,0.11097973136907653
0,0,0.2301628888698868
0,0,0.20346808058103177
0,1,0.36754794371448524
0,1,0.25124712768192603
1,0,0.23284898221906683
0,0,0.09716961205271997
1,0,0.10346833463201505
0,0,0.09063617423817469
0,0,0.21657834768791218
1,1,0.3043101528645618
1,0,0.09323108221318713
0,0,0.23982578818655148
1,0,0.11027155110669698
1,1,0.42270163601342436
0,0,0.05114083569541762
0,0,0.05634753257466
0,0,0.05263786399413879
0,0,0.2070197078869259
0,1,0.4355914981070753
0,1,0.3482687181862297
1,1,0.46937850721764557
0,0,0.14983492148904878
0,0,0.05945661341391424
0,0,0.2051208924783368
0,0,0.05757855154949368
1,0,0.17800056445289983
1,1,0.5903098172162444
0,0,0.1476925785769699
0,0,0.23985778488604134
0,0,0.01927044259935109
0,0,0.17018540570425034
0,0,0.21020406693371516
1,0,0.23243673584930144
0,1,0.49713165550990707
0,1,0.25859580233288426
0,0,0.077662523476062
0,0,0.17387047820097382
0,0,0.17019223768599323
0,0,0.24970442911932206
0,0,0.16241734440554498
1,1,0.26660096115270016
0,0,0.21489510445722235
0,0,0.1201840459682763
0,0,0.1754846699664629
0,1,0.27283883900405664
0,0,0.054633832791821706
0,0,0.05642601158401102
0,0,0.20757859279966637
1,1,0.29087481782365227
1,1,0.4375679562738922
1,0,0.13906325934662025
0,0,0.19161632369823306
0,1,0.3899067226266264
0,1,0.5046055578857479
0,0,0.1465883067778603
0,0,0.2437671699032566
0,1,0.25193806996763374
0,1,0.46976229331092284
1,1,0.5447066702124919
0,0,0.12580892026100537
1,0,0.11608059285428526
0,1,0.2566817449026648
0,0,0.036330916171179256
0,0,0.08872120663237389
0,0,0.08941246461149382
1,1,0.26894248689182637
0,1,0.2510862904854483
0,0,0.07880072011433337
0,0,0.06263097950653361
0,0,0.23852634265857997
0,0,0.06468088434631991
0,0,0.2498791023268691
1,1,0.5896751471075512
0,0,0.037180920979124336
0,0,0.09149251881919292
0,0,0.23357338570345562
0,0,0.17468703776054417
0,0,0.20349170150305332
1,1,0.38773025768991465
0,0,0.1932505457156173
0,0,0.12470912024441985
0,0,0.047174233553324056
1,1,0.30339926785497395
0,1,0.5016401652783258
0,0,0.13038589483867064
0,0,0.19967235525619761
0,0,0.07417642879177043
1,1,0.305316400151972
1,1,0.49594927655983234
1,1,0.4230254600669968
1,1,0.38086423995137914
0,0,0.19106776039158252
0,0,0.17890827309104235
0,0,0.22342099309717006
0,0,0.16236811221057104
0,0,0.1351073388930811
0,0,0.03724278149401704
0,0,0.22383658947085006
0,0,0.21559532097152387
0,0,0.23008106569603237
0,0,0.07733673993396345
0,0,0.10901621045905452
0,0,0.11452962700462054
0,1,0.2705815177009523
0,0,0.12034683209430141
0,0,0.2274389237741623
0,0,0.011558893194572399
0,0,0.17294807437535137
1,0,0.06537552427543769
0,0,0.04239804664156685
0,1,0.4568625963167169
1,0,0.13970804506730594
1,1,0.2843285180857526
0,0,0.22989068708019428
0,0,0.06573931630601978
0,0,0.1629297874281006
0,0,0.23293393754644273
1,1,0.6288796116776606
0,0,0.08940233764831383
0,0,0.09813375342529254
0,0,0.10516572816352762
0,0,0.04926167007427032
0,0,0.11923726609042075
0,0,0.2029813327433364
0,0,0.131139464399916
1,0,0.10252127657571951
0,0,0.24255248541500538
0,0,0.050505744089973666
0,0,0.2134163718252476
0,1,0.266272486000994
1,0,0.20952110198701973
1,1,0.4392094391990097
0,0,0.22411744127782093
0,0,0.06957337813053315
0,0,0.18783328385950845
0,0,0.020912195673817878
0,0,0.19135380544656172
0,1,0.3735184752554119
1,1,0.3895306616959225
0,0,0.24277722658352602
1,0,0.19600683913828496
0,0,0.23620013281602134
0,0,0.08748553602719199
0,0,0.10464531429944697
0,0,0.13263225443772902
1,0,0.22589360481576842
1,1,0.44973972313425065
0,0,0.14258194052640333
1,0,0.23961393225075317
1,0,0.045699775723458166
0,0,0.21854241691398293
0,0,0.2324669002917377
0,0,0.241414579071952
1,0,0.04885347405754988
1,1,0.25117388845023453
1,0,0.19217483031265511
0,1,0.25784094412206715
0,0,0.09237319916572875
0,0,0.20547946861435606
0,0,0.19298775901218485
0,0,0.10778023770623638
0,0,0.05231526466524598
0,0,0.15609118941445152
0,0,0.046482314717922926
0,0,0.24186020211032333
1,0,0.09000760602159523
1,0,0.092822556098884
0,0,0.12816241026655525
0,0,0.06344945083209069
1,1,0.4336084125955024
0,0,0.1897307547899046
1,0,0.1469264112923957
0,0,0.23046465371875086
0,1,0.34105745505228613
0,0,0.03652156398848174
0,0,0.21514079003818562
1,0,0.17593539951212683
0,0,0.06738646745361686
0,0,0.07778943417831993
0,0,0.08953767290858303
0,0,0.23075053057974929
0,0,0.11241323855606876
0,0,0.19052322892577933
1,0,0.05135159255423642
0,0,0.10509209174396335
0,0,0.23842386054646425
0,0,0.04975120776793132
0,0,0.09398089653517244
1,0,0.10239316224070906
0,0,0.18267227071428138
0,1,0.7975995718915837
0,1,0.29124329668528665
1,0,0.1154344303425328
1,1,0.4981678676854187
1,1,0.5690814261158033
0,0,0.22584584962650547
1,1,0.2765355119391396
0,1,0.5005315469157522
0,0,0.18346382442868678
0,1,0.3290777596868589
0,0,0.1936893889968882
0,0,0.22041375669460292
0,1,0.4949709651240757
0,0,0.17338259679044823
1,0,0.11441963108694704
0,0,0.040583373881850036
1,1,0.5024728719817879
0,1,0.27608730243516105
0,0,0.17255895680390318
0,0,0.21222338169419372
0,1,0.30249687328547203
0,0,0.12337479447418406
0,1,0.503417194794269
1,1,0.28698092708723644
0,0,0.18991859824495505
0,0,0.04643933241298565
0,0,0.05866744774556139
0,0,0.1774534725218902
1,0,0.20285814677898836
0,0,0.18997000143952011
1,0,0.11338453212253859
0,0,0.05496789215479384
1,0,0.10601239750887
0,0,0.10861047626059583
0,0,0.2273815880279166
0,0,0.09635642661474042
0,0,0.22870247597527002
1,0,0.1578796086792832
0,0,0.11195396267985792
1,0,0.24173604087140227
0,0,0.18497339512326041
0,0,0.24466606990167358
0,0,0.0259134411475078
1,1,0.5933737196111436
0,0,0.05317782084372458
0,0,0.13024136728453833
0,0,0.22412357962211799
0,0,0.024265604117295968
0,0,0.16224565074099645
0,0,0.2166182355190101
0,0,0.1817560858449473
0,0,0.1384186508771058
1,0,0.12954733641249522
1,1,0.5525108374936959
0,0,0.23765527744423576
0,0,0.11507089323008088
0,0,0.19647877050393572
1,0,0.22694075539753794
0,1,0.25057543236886787
0,1,0.3500854115921626
0,0,0.215366674745617
1,0,0.22962820724308297
0,1,0.2646417900246283
0,0,0.21192369566558716
1,1,0.5159900810803416
0,1,0.3051754668312625
1,0,0.17259518343395414
0,1,0.5815840658477625
0,1,0.40972743100028003
0,0,0.016272618494784865
0,0,0.07128918318021299
0,0,0.08823513587900846
0,0,0.23563776850243967
1,1,0.2503634389101444
1,0,0.22513878602255571
0,0,0.23913094560515327
0,0,0.2347035336080021
1,1,0.36921240261442706
0,1,0.37362270717149526
0,0,0.07497679949692129
0,0,0.140519872363808
1,1,0.5697841403935532
0,1,0.25698955527863165
0,0,0.05290519827048666
0,0,0.1806833075479482
0,0,0.09181101381382697
1,0,0.16393862774757828
1,1,0.4441118297245842
0,0,0.24716554789633388
0,0,0.17714399915762316
0,0,0.194464277124746
0,0,0.09447301536644558
0,0,0.04988821576067558
0,0,0.10014487457867717
0,0,0.21197085722538292
1,1,0.35078369951594385
0,1,0.31715653643201236
0,0,0.1617252872359017
1,1,0.299157924435071
1,1,0.3776076423181546
0,0,0.24682669821491554
0,1,0.2573222030170538
0,0,0.2044180148332422
1,1,0.4768447303895583
0,0,0.10040308427447928
0,0,0.20795152527780683
0,0,0.21375417229529375
1,1,0.7265152717298765
0,0,0.16663099649137206
1,1,0.7987076274879646
0,0,0.16127686476101155
0,1,0.2514651838275034
1,1,0.2620338062508147
0,1,0.349383244650564
0,0,0.025467916981266343
1,1,0.7222810247963699
1,1,0.37568219315132306
0,0,0.14322588161088262
1,1,0.49162777369721816
1,1,0.3000334348164366
0,0,0.028864368754560322
1,1,0.6231240526725598
0,0,0.24305635760063382
0,1,0.31340556451933893
1,1,0.5852582042810689
0,0,0.16096681219055956
0,0,0.18678278555110053
0,0,0.2381287989681469
0,0,0.24389476436852636
0,0,0.13366645093580948
0,0,0.23904945779767392
0,0,0.2408485764368264
0,0,0.04237033182693191
0,1,0.26556055783896504
0,0,0.21152713152677904
0,1,0.49178632373047343
1,0,0.2419330332621413
1,1,0.2538284922009791
0,1,0.2918295046089405
1,1,0.3473137816515015
