actual,predicted,probability
1,0,0.3540228140195517
0,1,0.7121908546006548
0,0,0.4875013562461516
0,1,0.8262852778633697
0,0,0.47595481372873466
0,1,0.6026393182523869
0,0,0.2937047062229058
0,1,0.5579423645704571
1,1,0.772665142606577
1,0,0.5217969890124183
0,0,0.5305633099803251
1,1,0.625554446983843
0,0,0.4587990072978311
0,0,0.5267088094794189
0,0,0.36907145483205317
1,1,0.8670811880561483
0,0,0.4117044142079201
0,0,0.27485735104352915
0,0,0.45315051476355495
0,0,0.1970896261515576
0,1,0.6085971209928546
0,0,0.17436266986495058
0,0,0.3840158107436576
0,0,0.27922295604554515
0,1,0.6662904402031543
0,1,0.7228184101332338
0,1,0.592477684000937
1,1,0.7554919693097765
0,0,0.5374856316001291
0,0,0.5147296589534993
0,1,0.6356473866635798
0,0,0.35087838697869145
1,1,0.9265861346706951
1,0,0.14649300016298578
0,0,0.5323708002225319
1,0,0.21433220962151633
0,0,0.3510654329409885
0,1,0.5509412187997472
1,1,0.9289008921331712
0,0,0.31970673628226026
0,0,0.32770150859311553
0,0,0.18210246973986546
0,0,0.5382128122548346
0,0,0.521702063922639
0,0,0.5075739386463589
0,0,0.13462043471004095
0,1,0.7387412344241453
0,0,0.5369066364124891
1,1,0.6225535452930753
0,0,0.3481186354249192
1,1,0.712869949347886
0,0,0.3673702703993369
0,1,0.8375408415350243
0,0,0.46627767253956803
1,0,0.5220965129015336
1,1,0.8209739394889113
0,0,0.4278660672978586
0,0,0.4667823594432912
0,0,0.19969537572874024
0,0,0.4807747866350459
1,0,0.0214299047536669
1,1,0.9380765289397791
0,0,0.42679123679970465
0,1,0.6410801485113853
0,0,0.20569412585067023
0,0,0.4751814397277595
1,1,0.9313499664391134
0,0,0.38216225988130154
0,0,0.46875056440459256
1,1,0.8058405183796825
0,0,0.3080549678689651
0,0,0.5195505023467543
1,0,0.5372873066099649
0,0,0.4607490206360912
0,0,0.36506534930997914
1,1,0.7802861329946554
0,0,0.24565945350260723
0,0,0.5010264096211321
1,1,0.7401802009402352
0,0,0.5256430258049881
0,0,0.33841313468152456
0,1,0.5424797170728934
0,0,0.4529284349373031
0,1,0.7148078082586101
0,1,0.7485815301369005
0,0,0.43359424076115743
0,0,0.527814798944377
0,0,0.3849359340181374
0,0,0.31726062923079384
0,0,0.47716170268395375
0,0,0.41457003207028376
0,0,0.44634388458181506
0,0,0.45679390020848737
0,0,0.5131236020185649
0,0,0.5301297851238952
0,0,0.46713155208263973
1,1,0.8027009799923759
0,1,0.5841555416094839
0,0,0.5046121389792383
1,1,0.5680257500779261
1,0,0.5079066999311721
1,0,0.33469839485928177
0,1,0.5452044156734476
1,1,0.8166938175875565
1,1,0.8560703027509765
0,0,0.482715492082994
1,1,0.7011237901389988
0,0,0.3097790215269367
1,1,0.9595356275408794
0,1,0.5661692447007126
0,0,0.4618270945389309
0,0,0.28476096450403093
0,0,0.3658279625010609
0,1,0.5494891432754195
0,0,0.49615718817770926
0,0,0.40329724334550526
0,0,0.4593945192260134
0,1,0.7306863160483538
0,0,0.22075965217516103
0,0,0.3553482792776231
0,1,0.5886114696952939
0,0,0.2306279620950708
0,1,0.5958776906557202
0,0,0.38743649322632273
0,0,0.3193291968187949
0,1,0.6027075379257304
0,0,0.3463633121510186
0,0,0.10279776954602346
0,0,0.266391924687321
0,0,0.3112150302352582
1,1,0.6325485436860799
0,0,0.2376686645209526
0,1,0.7049942365801724
0,0,0.18835226471168512
0,0,0.17775712411211841
0,1,0.5492804816318627
0,0,0.4181603938160107
1,1,0.8771946865917234
0,0,0.41949962095939913
0,0,0.23507227978781736
0,0,0.19262159654779135
1,0,0.5329335305458688
0,0,0.2750973880462895
0,0,0.5062344506493662
0,0,0.5387044510214307
0,0,0.3177931426834379
0,0,0.33993137917344834
0,0,0.32717947320029284
0,0,0.4584244936320164
0,0,0.49912112619761995
0,1,0.5506543743439892
0,1,0.5724940596886323
0,0,0.524737855848822
0,0,0.47904374444671916
0,0,0.44840348367242333
0,1,0.5691189554796858
0,0,0.10795132363140633
1,0,0.3612933125357147
0,0,0.18462517205642476
0,0,0.28721679848741266
1,1,0.940327277375672
1,1,0.7057925406907022
1,1,0.7849617133270022
0,0,0.3784552693276452
0,0,0.17595336300071576
0,0,0.5104157037638969
0,0,0.492029238897768
0,0,0.4937579379437503
0,0,0.4583181498774983
1,0,0.5289042168810892
0,0,0.39613639529483297
0,0,0.3627689963148879
0,0,0.17793225894367531
1,1,0.7869178718109296
0,0,0.45915258684359617
0,0,0.3610326570792893
0,0,0.5029798852543644
0,1,0.6537235034685783
1,1,0.7517903302990465
0,1,0.5451216785395623
0,1,0.5736388380933188
0,0,0.4090808146363583
1,1,0.6835530748605889
1,1,0.8260259793705039
0,0,0.2235402608874021
0,0,0.4959697330861903
0,0,0.5139575009216888
1,1,0.5411474748419227
0,0,0.2691040054218123
1,1,0.8257988945306318
0,1,0.6912655899982492
0,1,0.5482613423451567
0,0,0.11615978315073586
0,0,0.35478705958593143
1,1,0.643214671241852
0,0,0.3199005733961892
0,1,0.554070165131725
0,0,0.4963393657819681
0,0,0.5317356658229684
0,1,0.5610478322623365
0,0,0.36192766607192184
1,1,0.8235571600628451
0,0,0.47882271755874156
1,1,0.8440240993134506
1,1,0.5942104439271959
0,1,0.7189528686479363
0,0,0.5346908331281596
0,0,0.4443683121255734
0,0,0.3248303633354421
1,1,0.8831946132025259
0,0,0.4757398465651382
1,1,0.5463299719627482
0,1,0.8204761253591225
0,0,0.46193714858298246
0,0,0.3519897439197572
0,0,0.15141128261783926
0,0,0.38788926712036903
0,0,0.15169454467882587
0,1,0.926461329375227
0,0,0.33775058940369534
1,1,0.9343055465674053
0,0,0.4647267404830037
0,0,0.2925846834900105
0,1,0.5632707009467516
1,0,0.22781644579529584
1,1,0.8051821748226143
1,0,0.4354534402701384
1,0,0.41630817074512766
0,1,0.5859054328271576
0,0,0.4042554738025144
0,0,0.2897068699519652
1,0,0.20633517685383634
0,0,0.501301271509691
1,1,0.5777436621299585
0,0,0.3813883258482733
0,0,0.4522197139039859
1,1,0.8265035456415974
1,1,0.5848831570131583
0,0,0.44244641728506445
0,1,0.5895961387727258
0,1,0.5609979092723342
0,0,0.4834610484965207
0,0,0.418193218095149
0,1,0.7763663459885918
1,1,0.787674385391173
0,0,0.5208069264123297
0,0,0.24259016065689745
0,0,0.505102115535122
0,0,0.47764956845145146
1,1,0.584096185575859
0,0,0.5070235042271463
0,0,0.19834429694566402
1,0,0.3587474483061776
1,0,0.31519935233173946
0,1,0.749173667379451
0,1,0.5714254424688888
0,0,0.4752788643377965
1,1,0.7622999704891529
0,0,0.2969091995052104
0,0,0.3742289533797581
0,0,0.16682122959330836
0,0,0.22760813847320693
1,1,0.7184039914200998
0,0,0.5094896362341595
0,0,0.4344524694837836
0,0,0.536125257970678
0,0,0.49563214589058424
1,1,0.6322169035657352
0,0,0.29639890253156953
0,0,0.3506819923246704
0,0,0.4719961194709209
0,1,0.5987449908677506
0,0,0.5175302076989771
0,0,0.3135583602727406
0,1,0.6124479073014234
1,1,0.7427113767522894
1,1,0.745900914798507
0,0,0.37151855257680294
1,1,0.7389867516595584
0,0,0.35102218602449675
0,0,0.4960082198751719
0,1,0.5602904378416234
1,1,0.8024940138083712
0,1,0.563461773220384
1,1,0.9400616681355836
0,0,0.3690683543491493
0,0,0.4303796468039738
0,0,0.18376423972000638
0,0,0.40374304646166237
0,0,0.31315030333688454
1,0,0.38343913780185135
0,0,0.4960642030705106
1,1,0.7562370853560431
1,0,0.5185433233649327
0,0,0.18645174021903765
0,1,0.7352182019566913
0,0,0.46282219683062564
0,0,0.3780541411548456
0,1,0.6398515918855932
0,0,0.5119728009869384
1,1,0.5854691228659401
0,0,0.39118224769184573
0,0,0.3580195057031779
1,1,0.7780941031061057
0,1,0.7084998684085692
0,0,0.4530618512478508
1,1,0.635293055181777
0,0,0.5109918193715691
0,0,0.46238999905664707
0,0,0.2104608283240424
0,0,0.42970047294540914
0,0,0.3386627880364242
0,0,0.3317821745730672
0,1,0.5656764015647323
0,1,0.5795434678899112
0,1,0.6217116896088434
0,0,0.41736144016994675
0,0,0.487335062906654
0,1,0.582464706356567
0,0,0.38248722397126084
0,0,0.37574019333629705
0,0,0.48364927225142207
0,0,0.3881650853100502
0,1,0.7637502996026999
0,1,0.5994698856025974
0,0,0.15052302272520687
0,1,0.612519768444729
0,0,0.3667472406026685
0,0,0.5224559422406215
0,0,0.3617876410946147
0,0,0.26415264757138157
0,1,0.6048607138562075
0,0,0.27559868480348204
0,0,0.21146652465364213
0,0,0.5133419137979977
0,1,0.7369788284736756
0,0,0.5265787469894044
0,1,0.5683876959986097
1,1,0.807949225148874
0,1,0.5592382007155288
0,0,0.3288378831611905
0,0,0.36797833720423373
0,0,0.463779227925508
0,1,0.5457580937278715
0,1,0.6128814937905827
1,0,0.5266697343472004
0,0,0.18235603068948264
0,0,0.3658004696299666
0,0,0.5230620898785977
0,0,0.49069035626141433
1,1,0.7968081231544099
0,1,0.8134415495447859
0,0,0.5327628182569651
0,0,0.35214841112343837
0,0,0.4258519184211793
0,0,0.31837390499702317
0,0,0.4855144395806521
0,0,0.3509371255018459
0,0,0.35366977383737397
0,0,0.4741607255194264
0,1,0.6206904488718836
0,0,0.19703580953710748
0,0,0.39312952252529204
0,1,0.5459944802474443
1,1,0.7424953119855103
0,0,0.3742054975607057
0,0,0.5109069460308956
1,1,0.727829288315786
0,0,0.34411131165709724
1,0,0.019956988082031047
0,0,0.3385691443206019
0,1,0.5429531928680915
1,1,0.7548504072564126
0,0,0.14522201793872447
0,0,0.5212372233583711
0,0,0.5172721575044903
1,0,0.3935492784582382
0,0,0.3100456219379707
0,1,0.6068651091961236
0,0,0.3532315581345816
1,0,0.21658630330952441
0,0,0.2143499163248878
0,1,0.6275794373935644
0,0,0.5040019045937141
1,1,0.826738947619207
0,1,0.6190892778040341
0,0,0.5172114160126289
0,0,0.4913857604759652
0,0,0.4286782454091196
0,1,0.645377172565163
1,0,0.47490757152917457
0,0,0.3680790930781197
1,1,0.7921893630097321
0,1,0.6007826023329981
0,1,0.568134559121661
0,0,0.47374194087191474
0,0,0.5017098161380104
0,1,0.541440457241498
1,1,0.5724837231097949
0,0,0.5165670650052946
0,0,0.44065881576524446
0,1,0.6179104542130813
0,0,0.1615120738666524
0,0,0.16951341393521832
0,1,0.6071649460727259
1,1,0.8116432620376715
0,1,0.694198469233762
0,0,0.3210180186548421
1,0,0.36982968417495293
0,1,0.6040079091096515
1,0,0.46573729017947363
0,1,0.622840980888834
1,1,0.5565364825560403
1,1,0.8945151278297184
0,0,0.11574449371855194
0,0,0.4630596503930471
0,1,0.5446646164552116
0,0,0.272428965911865
0,0,0.2072786164774762
0,0,0.5023827604414058
0,0,0.489172511468831
1,1,0.8325334450164826
0,1,0.6138588199084609
0,0,0.3874027908040834
1,1,0.6143003678103987
0,1,0.5446377649878233
1,1,0.5684882675059008
0,0,0.48687798409042166
0,0,0.5288198154944697
0,0,0.5349704953118037
0,0,0.5168240863203487
0,1,0.5719364808997667
0,1,0.5799930076139965
0,0,0.4128674792543835
0,0,0.38704515709960235
0,1,0.6953804238073885
0,0,0.3465353518021147
0,1,0.5814902639924854
1,1,0.7859261677163393
0,1,0.54688018621902
0,1,0.5810763567407243
0,1,0.7298665301110038
0,1,0.7079112806097502
1,1,0.7808623736630443
0,0,0.47131750031261777
0,0,0.33516347154955334
0,0,0.5037279247442304
0,1,0.5794311778482342
1,1,0.8184912887971851
0,0,0.4502677690643198
0,0,0.15796658849542636
0,0,0.4939443787327691
0,1,0.5428919986265547
0,0,0.4605953731769534
0,1,0.7860025776320786
0,1,0.5575118947846913
0,1,0.7511282326673193
0,0,0.5135132223061276
0,1,0.5820175419339397
0,1,0.6930600009248854
0,1,0.693300199049218
0,1,0.5448748528806997
0,1,0.5918285113821633
0,0,0.2639916777879084
1,1,0.6809515702107289
0,0,0.20434362721953933
1,1,0.8565114635153465
0,0,0.4731898689122865
0,0,0.46939890005401774
0,0,0.5090944337373775
1,1,0.8742334327825917
0,1,0.6757269206421537
0,0,0.20199563362830625
0,0,0.48173602037295593
1,0,0.30511059966684845
0,0,0.4053118676262849
0,0,0.2212263821002367
0,0,0.4930849638125633
1,1,0.6641608639077723
0,0,0.35636506454424566
0,0,0.2784111529635012
0,1,0.5443840182311711
0,1,0.7156428565859293
0,0,0.5383165068157209
1,0,0.5277867602027209
0,0,0.13784737144099526
0,1,0.5952169615349913
0,0,0.2918851604071918
0,0,0.2906384596216074
1,0,0.029274660282361538
0,0,0.5300492987012984
1,1,0.7351669658216718
1,0,0.35534392783162577
0,1,0.7574998460983782
0,0,0.48565882268821164
0,0,0.31181352672719553
1,0,0.17272153205106852
0,1,0.5708232950818313
0,0,0.4978467496189657
1,1,0.5409284054981479
0,1,0.558025341640425
1,1,0.850880885784383
0,0,0.21006794309359061
0,0,0.42540147579758064
0,0,0.43082961822829713
0,0,0.49801102735480546
1,1,0.5693910952733421
0,0,0.2144275566964504
0,0,0.5318671657542227
0,0,0.41486049698663374
0,0,0.34302014763351407
0,0,0.4943759334519491
0,0,0.517054090823702
1,0,0.4103276510052307
0,0,0.36831360699758775
0,0,0.5273074811746838
1,1,0.7885960384372649
0,0,0.4492541565707702
0,0,0.42557921295374734
0,0,0.35846540124517917
0,0,0.3441790623398116
0,0,0.3603728921539889
0,0,0.48503627575136693
1,0,0.32061440924395124
1,1,0.7764123822928
0,0,0.5078660221863689
0,0,0.46120366619710795
0,0,0.42930200061005297
0,0,0.5137876690599159
0,0,0.33678893145516725
0,0,0.5345133605444194
1,1,0.7289131875154732
0,1,0.6690657224026363
1,1,0.7896528468195939
0,1,0.5527698435323632
0,1,0.6040739077421694
0,0,0.341373170192186
0,0,0.33394654288558545
0,0,0.4230927175628751
0,0,0.17707524447535616
0,0,0.32182166788777666
0,1,0.5496377379312696
0,0,0.4080807662893311
0,0,0.5174889343076946
0,1,0.7860422679079885
1,1,0.7559487490921565
0,0,0.3307062547291543
0,1,0.5928003331397329
0,0,0.2843767286637496
1,0,0.3002260593226726
0,0,0.49673176553246456
0,0,0.4088124987411858
0,0,0.5092609648526368
0,1,0.5452765711614486
0,0,0.21202658372932914
0,0,0.4802484190095401
0,0,0.5322808964325334
0,1,0.5864968920503137
0,0,0.4076514850522807
0,0,0.3547459782752448
0,0,0.20870701412673925
0,1,0.6380454363772882
1,1,0.7972018116802551
1,1,0.7663488104184161
0,0,0.5262766221587653
0,0,0.4188212385304593
0,0,0.4915994721115362
0,0,0.22840646102557527
0,0,0.46710458816249933
0,1,0.5482472400290286
0,0,0.5095787093887275
1,1,0.8047860439740679
0,0,0.43143105552428646
0,0,0.3133353787629034
1,0,0.4728481946316633
0,0,0.3446491543158298
1,1,0.5555983511843517
0,1,0.5980186322730928
0,0,0.5245200093544133
0,1,0.5790094822555637
0,0,0.42334647537552134
0,0,0.4854788970404863
0,0,0.2072924818991297
0,0,0.44325347043476676
0,0,0.5330858714122085
0,0,0.19919530226517534
1,1,0.8090126711448928
0,0,0.40770436074638283
0,0,0.4748045354566187
0,0,0.4517985736142039
0,0,0.30567314373320964
0,0,0.4537208896444268
0,0,0.4258565855754353
0,0,0.41877022516108703
1,1,0.7658717933962802
0,0,0.15487426477658
0,0,0.45508152746785113
0,1,0.8337255299186124
1,1,0.693005241189859
0,0,0.4307966366647596
0,0,0.2730673528676063
0,0,0.4138372216048924
0,0,0.4603014612831536
1,1,0.834170706551004
1,0,0.1875208142801109
0,1,0.5742349320641325
0,0,0.2048164755851445
1,0,0.3488788406191133
0,1,0.5775119218670743
1,1,0.7516664469998926
1,1,0.9456256623299488
0,1,0.8533004758993223
1,0,0.22266492547414424
0,0,0.516993973037964
0,1,0.5771395129442133
1,1,0.5809277263774406
0,0,0.4054784310181349
0,0,0.3675283997024696
0,1,0.7862590569844401
0,0,0.5229835564861782
1,1,0.8155906964508282
1,1,0.5972274181550837
1,0,0.31386170178276485
1,0,0.5267222777009587
0,0,0.5031587951441823
0,1,0.5846502267392446
1,0,0.3721564023004447
0,0,0.37896580443600136
0,1,0.5852786206434792
0,1,0.5913520035845334
0,1,0.7735082386866168
1,1,0.6919402391146312
0,0,0.40454359644304855
0,0,0.5244530173755804
0,0,0.5203387992778021
0,0,0.21505213033611742
0,1,0.619168825957213
1,1,0.835223624983448
0,0,0.5129369709523893
0,0,0.37487246296129884
0,0,0.09963469174913323
0,1,0.5413286793668199
0,1,0.5671166325808084
0,0,0.5229529311209401
0,0,0.5248511996200133
0,0,0.5327799411884604
0,0,0.19690035256306532
1,1,0.5422733339939663
0,0,0.2861983308499657
1,1,0.5787790186110287
1,0,0.2903773142839162
0,0,0.3549777496733797
0,1,0.5568891150463577
0,0,0.4935714320911916
0,0,0.3964559025623364
0,0,0.5290271773238552
0,0,0.3049181519463047
1,0,0.3796007627322285
0,0,0.5373182343250632
0,1,0.5522236705884179
0,0,0.41978542880299413
1,1,0.7238750420718161
0,1,0.5500817226520837
1,1,0.8297185133362639
0,0,0.3152080057899257
0,0,0.19889858955414627
0,0,0.44654914272552665
1,1,0.8088997734609747
1,1,0.8333178942648477
0,0,0.3698707290360139
0,0,0.349480200216836
0,1,0.568328301946618
0,0,0.4629589594845699
0,0,0.37750695053053224
0,0,0.445546726094979
0,0,0.5310863963765049
0,1,0.5794314396710448
0,0,0.38099637836509304
0,1,0.569463295416686
1,0,0.4812792376271533
1,1,0.5627832385869276
0,1,0.5514564694430777
0,0,0.4649950591738518
1,0,0.3913272671747902
0,1,0.7690241391612083
1,0,0.1969680704414795
0,0,0.4954635817603219
0,1,0.5462455087638115
1,1,0.8441844366083323
1,0,0.4877939023479574
0,0,0.25917922871589805
1,0,0.5058088988906453
1,1,0.5726032415950109
0,0,0.19960875764333613
0,0,0.5370851084136853
0,0,0.4799931118315667
0,1,0.5472619772324928
0,0,0.084168278946622
1,1,0.6966246741000923
0,0,0.49452493811146
0,0,0.5370762972883321
0,0,0.369530014720554
0,1,0.5844782322926584
0,0,0.5280399936051542
0,1,0.5863187222151414
0,0,0.19500561486452922
0,1,0.9003997537561812
0,0,0.309186364009465
0,0,0.35923110651021395
0,1,0.6849872264042943
0,1,0.5643465477779682
0,0,0.5394078140805928
0,0,0.33652730613641774
0,0,0.3565150731132566
0,0,0.5149192109089075
1,1,0.5750913872890346
0,0,0.3937640076519236
0,0,0.13838335214615044
0,0,0.5175730156953062
0,1,0.5899219961844213
0,0,0.5358269051404155
1,1,0.7236901371841951
1,1,0.8506392019090979
0,0,0.5271203944372328
0,1,0.5741536112907345
0,1,0.586747986739025
1,1,0.7956020816414581
0,1,0.5718337707581084
0,0,0.4440454956354884
0,0,0.20154537113178836
0,0,0.5231165137608048
0,0,0.5198748248661905
0,0,0.44639697925018684
0,0,0.4237909592222418
0,0,0.530660514434706
0,0,0.4293801235297826
0,1,0.5499088512484579
0,0,0.5331340465226377
0,0,0.16214045742303956
1,1,0.9350423056199345
1,1,0.8823957401362319
0,1,0.605713504017458
0,1,0.5888857617272878
0,0,0.35944372546674047
0,0,0.5025953965639924
0,0,0.4423847080073962
0,1,0.5764362283119175
0,1,0.6209874903683403
1,0,0.5053061741468472
0,0,0.3906615720567213
1,0,0.19226484119700568
0,0,0.2896293197013539
0,0,0.5358155631738379
1,0,0.45875558140809514
1,0,0.359163846168699
0,1,0.5892220300234264
1,0,0.33092640162056697
1,1,0.7188029140938279
0,0,0.21385022740966048
0,0,0.23330290165288906
0,0,0.20818982519811005
0,0,0.5199127908453951
0,1,0.7809179253754733
0,1,0.670382920409579
1,1,0.7889514169405779
0,0,0.4129294650772028
0,0,0.22413458136205255
0,1,0.5605442274584045
0,0,0.24055071938613148
1,0,0.4102683033263229
1,1,0.8152247918118646
0,0,0.500753756984323
0,1,0.5586566129086249
0,0,0.1289689970097172
0,0,0.40019078062615826
0,0,0.5089222406225605
1,0,0.4696487150969301
0,1,0.6876867132320356
0,1,0.6849749799093403
0,0,0.28962129230264866
0,0,0.48647319341828177
0,0,0.45375619228080166
0,1,0.5567892815590526
0,0,0.4093920812284726
1,1,0.5456567225157458
0,0,0.4754898522287819
0,0,0.36940726883092856
0,0,0.496476663388534
0,0,0.5137176037223905
0,0,0.2249736898645997
0,0,0.189970708561823
0,1,0.5494635439780948
1,1,0.5893732579546862
1,1,0.6980004796802586
1,0,0.49033317960004713
0,0,0.4801115963733711
0,1,0.685968438101998
0,1,0.7564501506061786
0,0,0.4311745630642718
0,0,0.5047398398352538
0,1,0.586138025566628
0,1,0.737989492209346
1,1,0.8022552285669345
0,0,0.4844766875128302
1,0,0.3791303240271815
0,1,0.5793550846703218
0,0,0.16332748443564885
0,0,0.3724013997404162
0,0,0.32639391138900986
1,1,0.6342730763262632
0,1,0.6184948257572549
0,0,0.30742583430798515
0,0,0.2683601478458161
0,0,0.5214840619719938
0,0,0.23987352472234846
0,1,0.589631580290987
1,1,0.8210622063392445
0,0,0.17596933032531856
0,0,0.28566234255022754
0,0,0.5203309172823728
0,0,0.358340048798486
0,0,0.5057990315160786
1,1,0.6811249132000511
0,1,0.5932502945787582
0,0,0.3867991221535207
0,0,0.25756073363828935
1,1,0.6187173163475926
0,1,0.8117205401616886
0,0,0.43847334799959553
0,0,0.43625359856199597
0,0,0.2595786400434719
1,1,0.5800023467818393
1,1,0.6049081911209737
1,1,0.7663910721247567
1,1,0.7172471590490367
0,0,0.48267283853069315
0,0,0.4066232495311433
0,0,0.4995353256664474
0,0,0.398939200628555
0,0,0.3936829165720711
0,0,0.21011856068963788
0,0,0.5311189524428371
0,0,0.5076045705095709
0,0,0.505426312684802
0,0,0.3102777168638772
0,0,0.422110950649804
0,0,0.321725329294511
0,1,0.5893232274749702
0,0,0.3994022637169468
0,0,0.501585832778589
0,0,0.1165029862582521
0,0,0.33528681376168884
1,0,0.26214306990337455
0,0,0.2048863386518962
0,1,0.6483414683698521
1,0,0.34275275286126633
1,1,0.6187882315898805
0,0,0.5067544682344186
0,0,0.26558393689783016
0,0,0.37617801256734223
0,0,0.5268859378139114
1,1,0.8640517139155371
0,0,0.3513560359874015
0,0,0.3744103624217216
0,0,0.31486128965585686
0,0,0.21015075349343176
0,0,0.3983507990253269
0,0,0.508537579092124
0,0,0.3940836179827887
1,0,0.41680521538655446
0,1,0.5771655946002401
0,0,0.14421596375554352
0,0,0.5251065301435376
0,0,0.48048292228929335
1,1,0.5555241037349165
1,1,0.7212949245825098
0,0,0.5247954235559159
0,0,0.2639831916241134
0,0,0.5240333825246356
0,0,0.11106792872513419
0,0,0.49077947761363266
0,1,0.6532114717685135
1,1,0.7522022605958667
0,1,0.6117782755193535
1,0,0.4945223076302961
0,0,0.5257699499116502
0,0,0.3323767504456278
0,0,0.31121756984849386
0,0,0.4072216319480456
1,0,0.5233051653036396
1,1,0.7640656405929729
0,0,0.39995625528740003
1,1,0.5604419552396235
1,0,0.2197370876527531
0,1,0.5564389587565666
0,0,0.52976590898483
0,0,0.49867727565701625
1,0,0.16574084209579673
1,1,0.6092975465120605
1,0,0.4879913053272114
0,0,0.4853579641868048
0,0,0.38117537573876237
0,0,0.4799904241668617
0,0,0.43602621336795067
0,0,0.32999569629959663
0,0,0.2327562770168185
0,0,0.5002552352440374
0,0,0.2007640394841094
0,1,0.5439776164851016
1,0,0.38091082490206807
1,0,0.2609338387961625
0,0,0.22945444308709595
0,0,0.28728668441534827
1,1,0.7027036256535207
0,0,0.4185779279735673
1,0,0.4796707198595873
0,0,0.521407776113812
0,1,0.6583955679446223
0,0,0.2573022399563986
0,0,0.4960774005321769
1,0,0.38785851604850985
0,0,0.2416049385946295
0,0,0.31636583984564715
0,0,0.3113920463138194
0,1,0.5513011419288363
0,0,0.42288048916457177
0,1,0.5439351739126194
1,0,0.20570436972024195
0,0,0.33917057104194676
0,1,0.58536881486005
0,0,0.17326482025229992
0,0,0.3369944617608935
1,0,0.3742622979387017
0,0,0.42934419688816083
0,1,0.9275834978103831
0,1,0.6186373474846493
1,0,0.42492834867080886
1,1,0.8203193217527077
1,1,0.8496496523612619
0,0,0.5264980389528974
1,1,0.6437215793206149
0,1,0.8323193872669389
0,0,0.3933343590644464
0,1,0.6437222951709448
0,0,0.4593572527460865
0,1,0.585737770624315
0,1,0.7555049908962087
0,0,0.4250489489035324
1,0,0.39683915206975584
0,0,0.17619306425899914
1,1,0.8175520102975337
0,1,0.5639291201760755
0,0,0.46335425247015655
0,0,0.493796250562545
0,1,0.6262021127814934
0,0,0.3046252897979486
0,1,0.8226579297613235
1,1,0.5675513412045713
0,0,0.44492060647480214
0,0,0.22741072847127286
0,0,0.21637270038496612
0,0,0.4174181387360792
1,0,0.49309087581765154
0,0,0.48127846958709014
1,0,0.3837226898633548
0,0,0.26291594924183015
1,0,0.352164183305264
0,0,0.34561502962486895
0,0,0.4926967833964744
0,0,0.3993520400155977
0,0,0.5224056319345951
1,0,0.41771746533361487
0,0,0.37170096430414223
1,0,0.515412592437045
0,0,0.4608146077750163
0,0,0.4702856028736119
0,0,0.13085633264331772
1,1,0.8199665082889406
0,0,0.25436776836833874
0,0,0.2564284941407195
0,0,0.517358371368238
0,0,0.1771561617888256
0,0,0.46377078881219075
0,0,0.5199191632833832
0,0,0.459316068822027
0,0,0.4614625603629681
1,0,0.5054610343058124
1,1,0.8320775885809498
0,1,0.5786489901785558
0,0,0.354454109852736
0,0,0.39715567500114274
1,1,0.5886593654629712
0,1,0.5901933709518284
0,1,0.7157948082373928
0,1,0.6347124617555333
1,1,0.5951215766605689
0,1,0.6132183516882715
0,1,0.5521429171747854
1,1,0.7471988390715693
0,1,0.6111599409591219
1,0,0.48860087594542057
0,1,0.8097065879666043
0,1,0.7292931059177871
0,0,0.14317912326547447
0,0,0.2806035540793486
0,0,0.3123178801215128
0,0,0.49800061731756873
1,1,0.5626315044700742
1,0,0.5093404269187112
0,1,0.5764187216350147
0,1,0.6238023374456483
1,1,0.584171179852074
0,1,0.7078971328818325
0,0,0.2793528075279246
0,0,0.38563842750805205
1,1,0.8173412307356791
0,0,0.5189539851178152
0,0,0.21904246020425772
0,0,0.5065007662097935
0,0,0.30270410774604295
1,0,0.4487509545960144
1,1,0.6743188402944033
0,1,0.5631879925723742
0,0,0.4630505070438233
0,0,0.5066800961166675
0,0,0.33047322699844894
0,0,0.18199931665476468
0,0,0.3355258007608163
0,0,0.5151634576481712
1,1,0.7001943492371457
0,1,0.6578717651407637
0,0,0.3663177691887209
1,1,0.6581395557554239
1,1,0.7591787682624183
0,1,0.5913959845705518
0,1,0.5541549472763637
0,0,0.47725228357126287
1,1,0.6973858648252403
0,0,0.4009494062616316
0,0,0.38836599807162686
0,1,0.5468205627702871
1,1,0.8960364976694438
0,0,0.4176675006645974
1,1,0.905968891159429
0,0,0.4264356565726903
0,1,0.5624772563678158
1,0,0.5251613700542046
0,1,0.7411997515789442
0,0,0.1518271741324715
1,1,0.8741370473596884
1,1,0.7267355567850383
0,0,0.3439253993811971
1,1,0.783629608445206
1,1,0.5740880273140323
0,0,0.1353409869172407
1,1,0.8589814790616485
0,1,0.5682748889255871
0,1,0.6436658597250372
1,1,0.8666977107652971
0,0,0.5062674231348215
0,0,0.5270610470788533
0,1,0.5490471675903392
0,1,0.5961415781545208
0,0,0.3775312319253322
0,1,0.5474831601147532
0,1,0.5560264419831185
0,0,0.18364145999395168
0,1,0.5721709634899906
0,0,0.48619657555773904
0,1,0.7531809007731689
1,1,0.560935803090052
1,1,0.5487422230356187
0,1,0.6245227863617677
1,1,0.7100465343374692
1,1,0.7773500836798322
0,0,0.22968365736871577
0,0,0.28047339569532337
1,0,0.11270117794500994
0,1,0.5557190964094849
0,0,0.3284893515092957
0,1,0.6297999880116005
0,0,0.32062519992720756
0,0,0.3620760643141755
